1471,279
2,3
1,5
1,6
1,7
3,7
1,8
1,9
3,9
6,9
1,10
4,10
5,10
6,10
9,10
2,11
8,11
1,12
5,12
7,12
5,13
11,13
1,14
3,14
5,14
9,14
10,14
7,15
8,15
9,15
10,15
12,15
2,16
4,16
6,16
8,16
13,16
14,16
5,17
2,18
3,18
8,18
4,19
9,19
12,19
14,19
17,19
18,19
1,20
5,20
11,20
12,20
14,20
15,20
19,20
2,21
5,21
13,21
15,21
16,21
19,21
20,21
1,22
3,22
4,22
17,22
1,23
5,23
7,23
11,23
16,23
17,23
18,23
20,23
21,23
6,24
10,24
11,24
12,24
13,24
15,24
18,24
19,24
23,24
4,25
7,25
12,25
13,25
15,25
16,25
19,25
1,26
2,26
3,26
4,26
6,26
8,26
24,26
25,26
1,27
2,27
4,27
15,27
17,27
22,27
24,27
4,28
6,28
9,28
11,28
14,28
17,28
18,28
21,28
6,29
10,29
13,29
16,29
21,29
24,29
27,29
28,29
9,30
13,30
18,30
20,30
23,30
27,30
28,30
1,31
5,31
11,31
13,31
20,31
21,31
29,31
5,32
9,32
12,32
13,32
19,32
21,32
22,32
25,32
29,32
31,32
5,33
6,33
13,33
17,33
18,33
20,33
21,33
5,34
7,34
10,34
12,34
15,34
17,34
19,34
22,34
28,34
33,34
2,35
11,35
12,35
13,35
15,35
16,35
22,35
24,35
31,35
33,35
5,36
9,36
13,36
22,36
23,36
25,36
31,36
33,36
6,37
7,37
9,37
10,37
12,37
19,37
24,37
25,37
28,37
29,37
30,37
3,38
5,38
9,38
10,38
29,38
34,38
36,38
1,39
2,39
6,39
13,39
17,39
22,39
24,39
28,39
4,40
13,40
16,40
19,40
20,40
21,40
23,40
24,40
26,40
27,40
28,40
29,40
36,40
3,41
5,41
10,41
13,41
15,41
17,41
20,41
24,41
25,41
32,41
36,41
37,41
38,41
40,41
4,42
6,42
8,42
9,42
10,42
14,42
17,42
24,42
29,42
33,42
36,42
38,42
1,43
3,43
4,43
6,43
7,43
9,43
14,43
17,43
18,43
25,43
28,43
30,43
32,43
41,43
1,44
3,44
6,44
7,44
8,44
14,44
16,44
18,44
19,44
20,44
24,44
25,44
29,44
30,44
33,44
36,44
37,44
40,44
43,44
2,45
3,45
9,45
13,45
18,45
20,45
22,45
32,45
33,45
38,45
41,45
44,45
2,46
5,46
7,46
15,46
20,46
22,46
24,46
29,46
31,46
32,46
34,46
35,46
36,46
41,46
44,46
2,47
4,47
5,47
12,47
18,47
20,47
23,47
26,47
27,47
28,47
31,47
34,47
37,47
41,47
43,47
44,47
2,48
8,48
9,48
11,48
13,48
22,48
24,48
25,48
29,48
39,48
43,48
4,49
5,49
11,49
20,49
23,49
26,49
29,49
32,49
37,49
39,49
40,49
42,49
43,49
46,49
47,49
48,49
1,50
11,50
12,50
13,50
19,50
23,50
30,50
31,50
32,50
35,50
37,50
44,50
45,50
46,50
48,50
2,51
4,51
6,51
17,51
19,51
22,51
23,51
24,51
25,51
31,51
33,51
35,51
36,51
37,51
44,51
46,51
47,51
48,51
50,51
2,52
3,52
4,52
6,52
7,52
8,52
11,52
13,52
14,52
15,52
16,52
20,52
29,52
31,52
33,52
36,52
37,52
40,52
46,52
49,52
51,52
4,53
7,53
9,53
13,53
21,53
25,53
26,53
30,53
37,53
43,53
44,53
47,53
48,53
52,53
5,54
15,54
20,54
23,54
26,54
29,54
30,54
33,54
34,54
42,54
44,54
51,54
1,55
5,55
6,55
8,55
11,55
12,55
16,55
19,55
21,55
23,55
25,55
26,55
29,55
38,55
39,55
40,55
42,55
45,55
46,55
49,55
53,55
54,55
6,56
10,56
15,56
16,56
19,56
20,56
23,56
30,56
35,56
37,56
41,56
43,56
47,56
48,56
51,56
55,56
3,57
7,57
11,57
15,57
16,57
24,57
25,57
27,57
28,57
31,57
34,57
35,57
36,57
37,57
39,57
41,57
46,57
51,57
53,57
54,57
55,57
9,58
11,58
12,58
14,58
17,58
18,58
22,58
25,58
28,58
33,58
35,58
36,58
37,58
47,58
52,58
1,59
4,59
7,59
13,59
16,59
18,59
20,59
28,59
29,59
32,59
35,59
37,59
47,59
51,59
56,59
57,59
3,60
14,60
15,60
17,60
18,60
22,60
23,60
24,60
29,60
31,60
34,60
36,60
37,60
38,60
40,60
43,60
48,60
49,60
53,60
54,60
3,61
4,61
8,61
10,61
13,61
18,61
19,61
23,61
25,61
29,61
30,61
39,61
40,61
47,61
50,61
54,61
1,62
5,62
13,62
24,62
25,62
27,62
42,62
43,62
44,62
47,62
51,62
57,62
61,62
7,63
8,63
15,63
18,63
20,63
32,63
35,63
39,63
49,63
54,63
60,63
1,64
2,64
6,64
11,64
13,64
15,64
16,64
17,64
18,64
23,64
24,64
29,64
37,64
38,64
40,64
41,64
42,64
44,64
47,64
48,64
51,64
57,64
60,64
7,65
8,65
9,65
10,65
12,65
16,65
21,65
22,65
23,65
29,65
30,65
37,65
38,65
42,65
44,65
46,65
47,65
49,65
53,65
55,65
57,65
58,65
59,65
6,66
15,66
17,66
18,66
21,66
24,66
29,66
33,66
38,66
47,66
48,66
52,66
59,66
4,67
5,67
10,67
11,67
14,67
15,67
23,67
29,67
30,67
33,67
34,67
35,67
37,67
42,67
43,67
51,67
62,67
63,67
1,68
4,68
6,68
9,68
13,68
14,68
17,68
20,68
23,68
31,68
35,68
40,68
48,68
58,68
59,68
62,68
2,69
3,69
7,69
12,69
15,69
16,69
22,69
24,69
32,69
36,69
38,69
39,69
41,69
46,69
47,69
48,69
50,69
58,69
62,69
66,69
67,69
7,70
8,70
9,70
10,70
18,70
20,70
21,70
22,70
24,70
37,70
42,70
44,70
50,70
54,70
56,70
57,70
61,70
63,70
68,70
3,71
4,71
9,71
13,71
14,71
17,71
18,71
19,71
20,71
22,71
33,71
35,71
40,71
41,71
43,71
45,71
47,71
54,71
55,71
56,71
58,71
59,71
64,71
65,71
66,71
69,71
6,72
7,72
9,72
13,72
16,72
17,72
23,72
24,72
30,72
36,72
44,72
45,72
46,72
51,72
53,72
55,72
57,72
58,72
62,72
66,72
3,73
8,73
9,73
21,73
26,73
27,73
30,73
33,73
36,73
37,73
46,73
48,73
49,73
54,73
59,73
63,73
65,73
66,73
68,73
6,74
7,74
8,74
11,74
12,74
15,74
17,74
19,74
24,74
28,74
29,74
31,74
32,74
35,74
36,74
38,74
42,74
44,74
60,74
67,74
68,74
69,74
70,74
72,74
4,75
11,75
14,75
18,75
20,75
21,75
25,75
26,75
27,75
29,75
30,75
34,75
41,75
42,75
43,75
44,75
45,75
47,75
54,75
56,75
57,75
59,75
64,75
65,75
69,75
71,75
72,75
10,76
13,76
14,76
17,76
18,76
20,76
24,76
27,76
32,76
38,76
40,76
41,76
42,76
45,76
47,76
48,76
49,76
54,76
58,76
59,76
61,76
73,76
1,77
6,77
7,77
8,77
9,77
11,77
12,77
14,77
15,77
21,77
24,77
25,77
26,77
29,77
30,77
32,77
34,77
35,77
45,77
46,77
48,77
52,77
63,77
64,77
66,77
67,77
68,77
76,77
3,78
4,78
7,78
8,78
9,78
14,78
15,78
17,78
23,78
25,78
29,78
30,78
31,78
35,78
37,78
41,78
42,78
58,78
63,78
64,78
68,78
69,78
73,78
77,78
1,79
3,79
13,79
18,79
19,79
21,79
23,79
26,79
29,79
36,79
41,79
42,79
44,79
45,79
46,79
52,79
53,79
54,79
56,79
59,79
66,79
67,79
70,79
73,79
75,79
78,79
6,80
11,80
17,80
18,80
19,80
22,80
29,80
30,80
31,80
32,80
33,80
38,80
43,80
45,80
49,80
54,80
57,80
64,80
67,80
69,80
70,80
78,80
79,80
2,81
8,81
9,81
11,81
15,81
18,81
23,81
24,81
29,81
37,81
42,81
45,81
46,81
49,81
55,81
56,81
57,81
59,81
60,81
62,81
63,81
80,81
3,82
9,82
13,82
15,82
17,82
20,82
25,82
26,82
28,82
32,82
35,82
38,82
39,82
40,82
43,82
47,82
51,82
56,82
57,82
62,82
63,82
64,82
66,82
68,82
70,82
71,82
72,82
74,82
78,82
79,82
2,83
5,83
20,83
22,83
30,83
33,83
34,83
40,83
41,83
51,83
53,83
55,83
65,83
71,83
78,83
80,83
1,84
5,84
11,84
16,84
19,84
27,84
30,84
31,84
32,84
33,84
46,84
47,84
50,84
53,84
60,84
62,84
64,84
65,84
67,84
69,84
70,84
75,84
79,84
80,84
1,85
2,85
4,85
5,85
7,85
8,85
13,85
14,85
18,85
21,85
24,85
34,85
44,85
45,85
46,85
49,85
53,85
55,85
57,85
63,85
69,85
72,85
74,85
76,85
81,85
82,85
4,86
9,86
15,86
19,86
20,86
25,86
28,86
31,86
34,86
38,86
39,86
40,86
42,86
43,86
48,86
50,86
52,86
57,86
58,86
67,86
79,86
80,86
6,87
9,87
12,87
14,87
15,87
16,87
17,87
18,87
22,87
26,87
34,87
35,87
39,87
40,87
41,87
45,87
47,87
49,87
52,87
54,87
57,87
70,87
72,87
75,87
80,87
82,87
83,87
85,87
4,88
6,88
9,88
10,88
13,88
14,88
15,88
16,88
20,88
25,88
30,88
31,88
34,88
37,88
39,88
43,88
44,88
50,88
58,88
62,88
67,88
70,88
73,88
78,88
81,88
82,88
84,88
87,88
3,89
4,89
5,89
23,89
25,89
26,89
27,89
29,89
30,89
35,89
42,89
44,89
52,89
55,89
57,89
58,89
60,89
61,89
63,89
66,89
70,89
71,89
72,89
74,89
76,89
80,89
81,89
82,89
87,89
10,90
11,90
14,90
15,90
23,90
27,90
32,90
41,90
46,90
47,90
50,90
53,90
61,90
66,90
68,90
69,90
74,90
75,90
77,90
81,90
84,90
85,90
1,91
2,91
5,91
7,91
11,91
12,91
15,91
16,91
17,91
23,91
24,91
26,91
29,91
32,91
36,91
38,91
41,91
57,91
63,91
65,91
75,91
78,91
80,91
86,91
2,92
13,92
14,92
15,92
16,92
17,92
18,92
20,92
21,92
26,92
28,92
29,92
30,92
32,92
34,92
35,92
36,92
38,92
39,92
40,92
41,92
44,92
46,92
50,92
54,92
58,92
60,92
61,92
62,92
63,92
71,92
72,92
76,92
83,92
85,92
87,92
1,93
7,93
11,93
13,93
16,93
20,93
25,93
26,93
29,93
30,93
37,93
40,93
47,93
48,93
50,93
58,93
63,93
70,93
71,93
74,93
85,93
86,93
1,94
12,94
13,94
19,94
24,94
28,94
29,94
30,94
36,94
38,94
46,94
48,94
49,94
54,94
56,94
65,94
68,94
70,94
71,94
72,94
76,94
79,94
83,94
7,95
9,95
15,95
22,95
24,95
26,95
28,95
29,95
31,95
32,95
43,95
48,95
55,95
56,95
61,95
69,95
72,95
77,95
80,95
87,95
88,95
90,95
92,95
2,96
5,96
6,96
11,96
15,96
18,96
22,96
25,96
27,96
34,96
37,96
48,96
49,96
51,96
52,96
55,96
56,96
58,96
60,96
61,96
62,96
65,96
67,96
71,96
74,96
78,96
79,96
83,96
84,96
87,96
90,96
92,96
95,96
1,97
2,97
6,97
7,97
12,97
16,97
18,97
25,97
27,97
33,97
39,97
40,97
42,97
43,97
46,97
52,97
53,97
55,97
61,97
74,97
78,97
79,97
80,97
81,97
84,97
86,97
89,97
91,97
92,97
2,98
3,98
4,98
5,98
7,98
13,98
15,98
18,98
23,98
29,98
33,98
35,98
37,98
42,98
44,98
45,98
46,98
51,98
52,98
55,98
57,98
60,98
61,98
63,98
65,98
71,98
73,98
79,98
82,98
85,98
89,98
90,98
97,98
2,99
5,99
6,99
8,99
9,99
12,99
18,99
28,99
32,99
40,99
42,99
43,99
52,99
55,99
59,99
60,99
62,99
65,99
66,99
71,99
80,99
81,99
83,99
86,99
87,99
91,99
92,99
93,99
1,100
4,100
5,100
6,100
8,100
10,100
18,100
25,100
31,100
37,100
44,100
51,100
53,100
56,100
65,100
66,100
67,100
68,100
73,100
75,100
77,100
81,100
40,27,3
89,93,4
98,14,2
43,84,5
1,97,1
93,77,5
58,48,2
58,62,4
74,16,5
59,14,1
5,21,3
8,62,2
9,65,1
17,76,4
26,60,5
22,26,4
7,28,4
40,97,5
23,84,3
62,73,5
86,75,4
17,16,5
16,65,3
84,90,1
33,10,1
33,61,2
96,32,5
68,1,3
94,30,3
26,7,1
99,78,5
3,49,4
15,7,4
83,67,5
27,39,5
63,53,3
59,47,5
58,60,4
44,92,3
33,71,1
61,1,2
56,78,5
55,86,5
38,41,3
25,9,4
91,27,5
21,49,5
21,100,2
8,18,3
7,71,5
86,68,1
87,96,4
58,57,5
11,25,2
57,56,2
16,11,5
11,27,3
19,18,3
33,82,3
28,81,4
34,38,2
9,60,3
16,59,3
64,5,2
91,37,1
39,67,2
43,74,2
22,43,2
1,13,2
5,72,2
1,17,1
90,83,2
75,59,2
77,24,3
6,52,4
85,24,4
25,51,3
92,11,5
14,83,3
76,74,1
100,6,3
40,87,2
94,93,1
5,58,3
8,39,3
73,48,4
87,16,5
7,4,3
98,68,1
15,23,3
78,36,1
36,29,4
34,70,4
34,43,4
51,36,4
42,47,3
83,91,3
78,11,3
100,54,4
69,79,1
88,29,4
10,64,1
79,14,3
96,5,1
40,1,3
99,59,1
57,23,4
66,6,3
31,11,1
46,17,3
10,54,5
14,32,1
45,2,5
15,89,2
18,60,1
44,19,3
53,2,4
19,35,2
11,32,4
11,35,4
90,74,5
57,62,1
53,20,1
88,3,1
80,18,4
97,43,4
9,37,1
9,82,1
24,32,2
1,75,3
88,28,5
36,67,1
66,47,1
56,6,1
79,35,2
37,44,5
93,25,3
4,45,3
87,92,2
50,63,4
100,47,5
18,40,5
56,68,4
13,42,1
99,50,2
55,82,5
50,12,1
37,34,3
28,14,5
13,85,3
54,81,3
23,65,5
89,55,3
77,21,1
33,95,3
5,95,1
21,50,3
1,54,5
56,54,3
68,85,5
73,13,3
8,19,5
21,11,2
69,61,1
7,24,2
4,50,5
38,51,5
35,55,1
77,85,2
81,34,1
36,56,5
14,34,1
80,29,1
74,77,2
18,29,4
75,18,4
89,9,1
58,99,4
3,34,3
3,2,4
71,49,2
55,88,3
29,10,5
86,97,2
10,16,3
59,63,1
62,20,5
54,22,3
28,64,5
71,11,4
51,33,1
42,50,2
19,22,2
1,83,1
10,23,4
70,52,1
32,42,4
68,95,2
7,84,2
95,92,5
93,29,1
7,31,5
57,42,5
57,73,1
13,12,2
40,52,3
77,42,4
74,26,1
15,70,5
9,5,1
60,28,2
69,46,5
54,40,4
86,80,3
28,27,2
100,4,1
47,9,1
13,30,1
90,59,4
14,98,4
12,61,5
28,78,2
3,39,1
99,15,3
69,23,4
38,68,2
24,31,2
44,89,4
58,4,4
5,49,1
34,98,5
51,71,3
30,25,5
94,56,2
87,65,1
91,53,4
68,44,3
80,19,2
21,14,1
40,48,2
5,47,2
4,10,5
85,83,1
5,3,4
76,11,5
70,57,3
77,45,5
18,84,1
8,7,4
35,32,1
83,32,4
26,4,2
45,11,1
75,98,3
55,47,2
72,82,4
20,10,2
43,5,3
6,30,3
33,86,2
1,38,5
17,58,1
29,51,2
97,67,3
84,61,4
38,65,2
51,66,4
9,52,5
68,48,5
65,23,4
31,9,3
69,8,3
83,26,2
48,79,5
93,76,2
64,19,3
81,33,5
16,27,2
48,66,2
